Student_ID,Age,Gender,University_Year,Major,Attendance_Percentage,Study_Hours_Per_Week,CGPA,Academic_Performance,Programming_Skill,Projects_Completed,Certifications,Hackathons,GitHub_Profile,Internships,Leadership_Experience,LinkedIn_Profile,Resume_Score,Communication_Skills,Teamwork,Problem_Solving,English_Proficiency,Interview_Score,Employability_Score,Placement_Status,Company_Tier,Career_Field,Placement_Mode,Starting_Salary_USD
ST024327,19,Male,Junior,Artificial Intelligence,82,18,3.28,Good,8,7,0,4,No,4,Yes,Yes,100,10,10,9,Advanced,74,220.2,Placed,Tier 1,Data Scientist,Campus Placement,84240
ST024328,21,Female,Junior,Software Engineering,78,26,3.17,Average,9,11,1,5,Yes,4,Yes,Yes,100,8,7,8,Intermediate,92,235.05,Placed,Tier 1,DevOps Engineer,Campus Placement,73014
ST024329,22,Male,Junior,Artificial Intelligence,86,29,3.34,Good,8,12,0,1,Yes,5,No,Yes,100,9,6,8,Advanced,88,239.1,Placed,Tier 1,Data Scientist,Off-Campus,72296
ST024330,22,Male,Sophomore,Cybersecurity,65,16,2.66,Average,6,8,1,1,Yes,4,Yes,No,100,10,10,6,Advanced,84,205.4,Placed,Tier 1,SOC Analyst,Campus Placement,75122
ST024331,21,Male,Senior,Information Technology,85,30,3.34,Good,6,6,1,4,No,4,Yes,No,98,10,8,6,Advanced,78,208.0,Placed,Tier 1,Cloud Engineer,Internship Conversion,97347
ST024332,22,Male,Junior,Computer Science,91,22,3.29,Good,9,13,2,2,Yes,5,Yes,No,100,10,8,9,Advanced,83,248.85,Placed,Tier 1,Backend Developer,Campus Placement,100803
ST024333,23,Female,Senior,Data Science,78,27,3.29,Good,8,13,4,3,Yes,5,Yes,Yes,100,10,10,8,Advanced,85,246.85,Placed,Tier 1,Data Analyst,Campus Placement,82481
ST024334,21,Female,Junior,Software Engineering,100,12,3.33,Good,10,11,0,5,Yes,5,Yes,Yes,100,10,8,10,Advanced,100,256.95,Not Placed,No Company,Not Placed,Not Applicable,0
ST024335,21,Male,Freshman,Computer Science,77,17,2.65,Average,6,9,0,2,Yes,2,Yes,No,91,7,8,6,Intermediate,54,172.05,Placed,Tier 2,Backend Developer,Campus Placement,47154
ST024336,23,Male,Freshman,Computer Science,76,27,3.25,Good,7,12,3,3,Yes,5,No,Yes,100,10,5,7,Advanced,81,234.75,Placed,Tier 1,Full Stack Developer,Off-Campus,89745
ST024337,21,Male,Sophomore,Cybersecurity,96,19,3.44,Good,7,11,2,1,No,5,Yes,No,100,10,8,8,Advanced,74,232.6,Placed,Tier 1,SOC Analyst,Internship Conversion,100245
ST024338,21,Other,Sophomore,Computer Science,92,13,3.19,Average,7,11,1,3,Yes,4,No,Yes,100,8,7,6,Advanced,73,213.85,Placed,Tier 1,Full Stack Developer,Off-Campus,104954
ST024339,24,Other,Senior,Computer Science,97,15,3.13,Average,6,9,0,1,Yes,5,No,No,95,8,5,8,Intermediate,89,218.95,Placed,Tier 1,Full Stack Developer,Campus Placement,103900
ST024340,20,Female,Junior,Computer Science,78,17,2.69,Average,7,11,3,2,Yes,5,No,No,100,7,7,7,Intermediate,68,211.85,Placed,Tier 1,Full Stack Developer,Campus Placement,72790
ST024341,21,Male,Junior,Computer Science,70,30,2.78,Average,7,7,2,3,Yes,5,Yes,Yes,100,9,8,7,Advanced,87,217.2,Not Placed,No Company,Not Placed,Not Applicable,0
ST024342,20,Female,Junior,Data Science,82,20,3.11,Average,6,7,0,2,Yes,4,Yes,No,98,10,9,7,Advanced,72,204.05,Placed,Tier 1,AI Engineer,Campus Placement,72343
ST024343,19,Male,Junior,Cybersecurity,74,20,2.81,Average,8,8,0,3,Yes,4,No,Yes,100,9,7,9,Advanced,83,217.65,Placed,Tier 1,Penetration Tester,Off-Campus,71463
ST024344,18,Male,Freshman,Computer Science,91,26,3.24,Good,6,4,1,4,No,3,Yes,Yes,85,10,8,8,Advanced,72,194.6,Placed,Tier 1,Full Stack Developer,Campus Placement,100919
ST024345,19,Male,Junior,Cybersecurity,96,27,3.79,Excellent,8,11,0,3,Yes,5,No,No,100,9,6,10,Advanced,98,252.85,Placed,Tier 1,SOC Analyst,Campus Placement,109664
ST024346,26,Female,Junior,Cybersecurity,82,32,3.45,Good,8,9,2,5,Yes,5,Yes,Yes,100,10,8,7,Advanced,84,235.75,Placed,Tier 1,Penetration Tester,Campus Placement,81961
ST024347,20,Female,Freshman,Information Technology,88,34,3.37,Good,7,12,2,1,Yes,5,Yes,Yes,100,10,7,9,Advanced,92,244.55,Placed,Tier 1,IT Support Engineer,Referral,80077
ST024348,20,Female,Junior,Computer Science,98,15,3.07,Average,8,5,0,4,Yes,4,No,Yes,92,10,5,7,Advanced,81,210.15,Placed,Tier 1,Backend Developer,Campus Placement,102546
ST024349,23,Female,Junior,Business Analytics,83,14,3.13,Average,5,5,0,0,Yes,3,Yes,No,83,9,6,4,Advanced,70,177.85,Placed,Tier 2,Data Analyst,Off-Campus,65908
ST024350,22,Female,Sophomore,Cybersecurity,84,26,3.03,Average,9,7,0,5,Yes,4,No,Yes,94,9,7,9,Advanced,78,218.65,Placed,Tier 1,SOC Analyst,Campus Placement,88463
ST024351,25,Male,Junior,Software Engineering,85,33,3.36,Good,9,10,2,4,Yes,5,Yes,No,100,10,7,9,Advanced,93,248.9,Placed,Tier 1,DevOps Engineer,Campus Placement,77395
ST024352,19,Male,Sophomore,Artificial Intelligence,77,21,3.22,Good,10,9,4,1,Yes,5,No,Yes,100,10,4,10,Advanced,80,247.3,Placed,Tier 1,Data Scientist,Off-Campus,87466
ST024353,20,Female,Junior,Software Engineering,78,24,2.95,Average,10,10,2,4,Yes,3,Yes,Yes,100,10,7,8,Advanced,95,235.75,Placed,Tier 1,Software Engineer,Internship Conversion,90105
ST024354,21,Female,Junior,Computer Science,71,20,2.71,Average,5,5,2,2,Yes,3,No,Yes,93,8,6,7,Advanced,63,178.05,Placed,Tier 2,Backend Developer,Internship Conversion,47694
ST024355,22,Female,Senior,Software Engineering,82,14,3.06,Average,7,11,4,5,Yes,4,Yes,Yes,100,10,7,8,Advanced,76,225.9,Placed,Tier 1,DevOps Engineer,Campus Placement,104030
ST024356,23,Male,Junior,Computer Science,72,17,2.71,Average,9,10,4,0,Yes,3,No,No,100,7,6,7,Advanced,86,218.65,Placed,Tier 1,Backend Developer,Internship Conversion,83987
ST024357,20,Female,Junior,Information Technology,75,22,3.21,Good,7,3,0,4,No,1,Yes,Yes,86,9,8,7,Advanced,64,176.95,Not Placed,No Company,Not Placed,Not Applicable,0
ST024358,20,Male,Freshman,Data Science,91,10,3.09,Average,8,8,0,0,Yes,4,No,Yes,90,5,6,7,Intermediate,71,200.85,Not Placed,No Company,Not Placed,Not Applicable,0
ST024359,22,Male,Freshman,Computer Science,73,24,3.12,Average,8,12,3,4,Yes,5,Yes,Yes,100,10,8,8,Advanced,88,242.3,Placed,Tier 1,Backend Developer,Campus Placement,82799
ST024360,22,Female,Senior,Artificial Intelligence,77,21,2.9,Average,9,14,0,5,Yes,5,Yes,Yes,100,10,10,8,Advanced,77,237.0,Placed,Tier 1,AI Engineer,Internship Conversion,98568
ST024361,23,Male,Senior,Software Engineering,100,11,3.33,Good,10,15,3,6,Yes,5,Yes,Yes,100,10,8,8,Advanced,88,259.45,Placed,Tier 1,DevOps Engineer,Referral,91316
ST024362,21,Male,Junior,Business Analytics,75,17,2.91,Average,6,7,2,1,No,4,No,Yes,100,7,5,7,Intermediate,78,201.65,Placed,Tier 1,Data Analyst,Internship Conversion,88049
ST024363,23,Female,Junior,Artificial Intelligence,88,36,3.55,Good,9,9,1,5,Yes,4,No,No,98,8,7,9,Advanced,84,234.15,Placed,Tier 1,Machine Learning Engineer,Campus Placement,72799
ST024364,23,Male,Freshman,Data Science,77,19,2.99,Average,7,11,2,1,Yes,5,No,Yes,100,10,6,6,Advanced,81,225.35,Placed,Tier 1,Data Analyst,Campus Placement,93902
ST024365,24,Male,Senior,Business Analytics,83,12,2.93,Average,5,7,2,0,Yes,2,No,Yes,84,7,5,7,Intermediate,59,173.65,Not Placed,No Company,Not Placed,Not Applicable,0
ST024366,22,Female,Senior,Data Science,94,23,3.43,Good,9,14,2,3,Yes,5,Yes,Yes,100,9,7,9,Advanced,99,258.95,Placed,Tier 1,Data Analyst,Internship Conversion,81283
ST024367,21,Male,Senior,Computer Science,74,23,3.05,Average,8,4,1,2,Yes,2,No,Yes,90,6,7,6,Intermediate,80,188.25,Placed,Tier 1,Full Stack Developer,Campus Placement,106245
ST024368,20,Male,Sophomore,Cybersecurity,85,27,3.13,Average,6,7,0,5,Yes,4,Yes,Yes,97,10,7,8,Advanced,81,210.55,Placed,Tier 1,Penetration Tester,Campus Placement,75740
ST024369,21,Female,Junior,Artificial Intelligence,61,31,2.83,Average,8,7,0,4,Yes,4,No,Yes,95,8,7,9,Advanced,79,210.45,Not Placed,No Company,Not Placed,Not Applicable,0
ST024370,18,Male,Junior,Computer Science,63,18,2.7,Average,7,6,0,5,Yes,3,No,Yes,84,7,6,7,Intermediate,71,184.2,Placed,Tier 1,Software Engineer,Campus Placement,82572
ST024371,24,Male,Freshman,Computer Science,71,26,2.97,Average,8,8,3,2,Yes,5,Yes,Yes,100,10,8,7,Advanced,98,235.05,Placed,Tier 1,Backend Developer,Off-Campus,72783
ST024372,21,Male,Senior,Cybersecurity,82,8,2.86,Average,6,6,2,3,Yes,1,No,No,81,4,7,6,Basic,54,158.2,Not Placed,No Company,Not Placed,Not Applicable,0
ST024373,21,Female,Sophomore,Artificial Intelligence,86,28,3.38,Good,7,7,1,6,Yes,4,Yes,Yes,100,9,8,8,Advanced,81,218.7,Placed,Tier 1,Data Scientist,Off-Campus,106007
ST024374,22,Female,Junior,Cybersecurity,65,21,2.46,Poor,7,9,3,6,Yes,3,No,Yes,100,7,9,7,Intermediate,65,192.9,Placed,Tier 1,Penetration Tester,Internship Conversion,88686
ST024375,21,Male,Junior,Artificial Intelligence,80,31,3.47,Good,9,11,0,4,Yes,5,Yes,Yes,100,10,9,9,Advanced,83,244.55,Placed,Tier 1,AI Engineer,Internship Conversion,81779
ST024376,22,Female,Junior,Cybersecurity,90,29,3.4,Good,7,9,1,3,Yes,5,No,No,100,10,6,7,Advanced,89,232.0,Placed,Tier 1,SOC Analyst,Campus Placement,106302
ST024377,22,Female,Sophomore,Business Analytics,87,21,3.35,Good,6,8,2,4,Yes,4,Yes,Yes,100,10,8,9,Advanced,81,221.75,Placed,Tier 1,Data Analyst,Off-Campus,95881
ST024378,19,Female,Senior,Software Engineering,73,24,3.11,Average,9,9,3,3,Yes,4,No,Yes,100,9,5,10,Advanced,76,231.15,Placed,Tier 1,Software Engineer,Campus Placement,89327
ST024379,20,Male,Senior,Cybersecurity,73,28,3.18,Average,8,7,2,4,Yes,3,No,No,95,7,5,7,Advanced,61,198.7,Not Placed,No Company,Not Placed,Not Applicable,0
ST024380,22,Male,Senior,Information Technology,90,25,3.21,Good,7,10,2,1,No,4,Yes,Yes,100,10,6,8,Advanced,88,229.15,Placed,Tier 1,Cloud Engineer,Internship Conversion,88024
ST024381,21,Male,Junior,Computer Science,55,27,2.67,Average,7,5,0,6,Yes,0,Yes,No,76,9,10,8,Intermediate,77,173.35,Not Placed,No Company,Not Placed,Not Applicable,0
ST024382,22,Male,Junior,Data Science,92,25,3.3,Good,7,10,5,2,Yes,5,Yes,Yes,100,10,8,6,Advanced,83,233.5,Placed,Tier 1,AI Engineer,Internship Conversion,80293
ST024383,23,Male,Sophomore,Artificial Intelligence,89,7,2.76,Average,9,13,2,4,No,5,No,Yes,100,9,9,9,Advanced,96,245.4,Placed,Tier 1,Machine Learning Engineer,Internship Conversion,77535
ST024384,23,Male,Sophomore,Computer Science,73,26,2.99,Average,7,5,2,3,Yes,3,No,No,82,7,5,5,Intermediate,70,184.45,Not Placed,No Company,Not Placed,Not Applicable,0
ST024385,21,Male,Junior,Artificial Intelligence,78,20,3.07,Average,7,7,2,5,Yes,3,No,Yes,85,5,7,6,Intermediate,63,185.05,Not Placed,No Company,Not Placed,Not Applicable,0
ST024386,20,Male,Junior,Artificial Intelligence,64,20,2.83,Average,7,8,0,4,Yes,3,Yes,Yes,98,10,8,6,Advanced,58,191.85,Not Placed,No Company,Not Placed,Not Applicable,0
ST024387,26,Female,Senior,Artificial Intelligence,91,23,3.42,Good,8,9,4,1,Yes,3,No,Yes,100,8,4,8,Advanced,93,230.8,Placed,Tier 1,AI Engineer,Campus Placement,104327
ST024388,19,Female,Senior,Electrical Engineering,90,11,2.82,Average,5,9,0,4,No,2,No,Yes,90,6,5,6,Intermediate,54,168.3,Placed,Tier 2,Automation Engineer,Referral,48293
ST024389,23,Male,Senior,Information Technology,83,24,3.09,Average,6,11,1,0,Yes,4,Yes,Yes,100,10,8,7,Advanced,93,224.35,Placed,Tier 1,IT Support Engineer,Off-Campus,86452
ST024390,20,Male,Senior,Cybersecurity,57,16,2.43,Poor,5,6,0,3,Yes,4,No,Yes,80,9,6,4,Intermediate,74,175.45,Not Placed,No Company,Not Placed,Not Applicable,0
ST024391,20,Male,Senior,Business Analytics,92,20,3.14,Average,5,9,0,3,Yes,5,No,Yes,100,9,6,8,Advanced,76,212.1,Not Placed,No Company,Not Placed,Not Applicable,0
ST024392,21,Male,Sophomore,Cybersecurity,84,12,2.79,Average,7,7,3,4,Yes,3,No,Yes,93,8,6,6,Advanced,72,195.25,Placed,Tier 1,Penetration Tester,Off-Campus,93100
ST024393,23,Female,Junior,Software Engineering,60,23,2.86,Average,7,10,1,3,Yes,4,No,Yes,100,7,5,7,Advanced,66,203.4,Placed,Tier 1,Software Engineer,Internship Conversion,70309
ST024394,23,Female,Junior,Information Technology,90,32,3.6,Good,7,12,1,6,Yes,5,Yes,Yes,100,10,10,9,Advanced,80,240.5,Not Placed,No Company,Not Placed,Not Applicable,0
ST024395,22,Female,Senior,Cybersecurity,82,32,3.26,Good,8,8,3,2,Yes,3,No,Yes,100,6,6,7,Intermediate,78,211.4,Not Placed,No Company,Not Placed,Not Applicable,0
ST024396,21,Female,Junior,Software Engineering,73,15,2.73,Average,8,11,0,1,Yes,4,No,No,100,6,7,8,Advanced,67,206.45,Placed,Tier 1,Software Engineer,Referral,107826
ST024397,23,Female,Senior,Computer Science,90,22,3.36,Good,7,5,1,5,Yes,4,No,Yes,96,8,6,6,Advanced,68,200.7,Placed,Tier 1,Backend Developer,Internship Conversion,93864
ST024398,22,Female,Junior,Cybersecurity,83,29,3.3,Good,6,6,0,2,Yes,3,No,No,84,7,8,7,Intermediate,53,180.2,Placed,Tier 1,SOC Analyst,Off-Campus,89819
ST024399,21,Female,Junior,Computer Science,59,11,2.49,Poor,7,11,1,6,Yes,4,No,Yes,100,8,7,7,Advanced,71,204.35,Not Placed,No Company,Not Placed,Not Applicable,0
ST024400,19,Female,Senior,Electrical Engineering,68,18,2.68,Average,3,7,1,0,No,3,Yes,Yes,85,9,5,3,Advanced,73,168.7,Not Placed,No Company,Not Placed,Not Applicable,0
ST024401,21,Male,Junior,Artificial Intelligence,83,28,3.11,Average,10,13,2,4,Yes,5,Yes,Yes,100,10,9,9,Advanced,100,258.65,Placed,Tier 1,AI Engineer,Campus Placement,78159
ST024402,20,Male,Sophomore,Computer Science,70,29,2.83,Average,6,8,2,3,No,5,Yes,Yes,100,10,9,7,Advanced,75,211.95,Placed,Tier 1,Backend Developer,Off-Campus,87443
ST024403,19,Male,Sophomore,Data Science,76,16,2.82,Average,7,9,3,4,Yes,4,Yes,Yes,100,10,9,6,Advanced,83,216.3,Placed,Tier 1,AI Engineer,Campus Placement,74668
ST024404,20,Female,Senior,Business Analytics,90,22,3.1,Average,5,1,1,3,No,2,Yes,Yes,73,8,10,7,Intermediate,71,167.4,Not Placed,No Company,Not Placed,Not Applicable,0
ST024405,21,Male,Senior,Cybersecurity,92,31,3.5,Good,9,9,0,5,Yes,5,Yes,Yes,100,10,8,7,Advanced,80,235.5,Placed,Tier 1,Penetration Tester,Referral,74191
ST024406,21,Female,Sophomore,Information Technology,71,19,3.06,Average,7,6,0,2,Yes,4,No,Yes,96,8,6,6,Advanced,87,206.2,Placed,Tier 1,Cloud Engineer,Campus Placement,95120
ST024407,20,Female,Senior,Data Science,89,35,3.8,Excellent,10,12,3,5,Yes,5,Yes,Yes,100,10,8,10,Advanced,87,264.0,Placed,Tier 1,Data Scientist,Campus Placement,72754
ST024408,20,Male,Freshman,Artificial Intelligence,94,25,3.41,Good,10,15,1,5,Yes,5,No,Yes,100,7,6,9,Advanced,86,252.65,Placed,Tier 1,Data Scientist,Internship Conversion,95163
ST024409,20,Male,Senior,Business Analytics,84,28,3.23,Good,4,2,2,1,Yes,2,Yes,Yes,77,6,7,5,Intermediate,53,153.05,Placed,Tier 2,Business Analyst,Campus Placement,47749
ST024410,21,Female,Freshman,Information Technology,78,19,3.05,Average,5,7,3,2,Yes,4,No,No,89,8,6,6,Advanced,70,193.95,Placed,Tier 1,Cloud Engineer,Campus Placement,79500
ST024411,27,Male,Sophomore,Computer Science,78,20,3.13,Average,8,9,0,4,Yes,5,No,Yes,98,9,6,6,Advanced,86,224.35,Placed,Tier 1,Full Stack Developer,Campus Placement,82610
ST024412,18,Female,Freshman,Artificial Intelligence,88,14,3.13,Average,10,11,2,6,Yes,5,Yes,Yes,100,10,10,9,Advanced,94,251.95,Placed,Tier 1,Data Scientist,Internship Conversion,81897
ST024413,21,Female,Freshman,Cybersecurity,74,8,2.69,Average,4,9,1,2,Yes,4,No,No,93,9,6,3,Advanced,65,180.25,Placed,Tier 1,Penetration Tester,Referral,105191
ST024414,23,Female,Junior,Business Analytics,73,17,2.97,Average,6,7,4,4,Yes,3,Yes,Yes,100,10,7,7,Advanced,72,203.55,Placed,Tier 1,Data Analyst,Campus Placement,95425
ST024415,23,Female,Senior,Electrical Engineering,63,20,2.78,Average,4,4,1,3,Yes,2,Yes,Yes,67,9,9,5,Advanced,62,156.3,Not Placed,No Company,Not Placed,Not Applicable,0
ST024416,21,Male,Junior,Cybersecurity,82,24,3.08,Average,8,9,2,6,Yes,5,No,Yes,100,9,8,8,Advanced,82,229.2,Placed,Tier 1,SOC Analyst,Off-Campus,82746
ST024417,20,Female,Senior,Software Engineering,60,15,2.79,Average,7,10,0,3,Yes,4,No,Yes,99,8,9,8,Advanced,88,215.55,Not Placed,No Company,Not Placed,Not Applicable,0
ST024418,20,Female,Freshman,Computer Science,70,23,2.94,Average,7,10,1,0,Yes,4,No,No,100,7,6,7,Intermediate,76,209.6,Placed,Tier 1,Software Engineer,Campus Placement,86461
ST024419,20,Female,Senior,Data Science,80,11,2.72,Average,7,7,2,1,Yes,5,No,Yes,100,8,6,5,Advanced,74,203.8,Placed,Tier 1,Data Analyst,Internship Conversion,82263
ST024420,21,Female,Senior,Artificial Intelligence,87,15,2.89,Average,7,3,2,6,No,3,No,Yes,91,8,7,7,Advanced,92,198.65,Placed,Tier 1,Data Scientist,Internship Conversion,91736
ST024421,23,Male,Senior,Cybersecurity,71,7,2.81,Average,8,10,2,3,No,4,Yes,Yes,100,10,8,6,Advanced,71,214.65,Placed,Tier 1,Penetration Tester,Referral,83035
ST024422,19,Male,Junior,Computer Science,80,14,2.97,Average,5,6,3,1,Yes,3,No,No,84,8,5,7,Advanced,72,187.25,Not Placed,No Company,Not Placed,Not Applicable,0
ST024423,20,Female,Sophomore,Artificial Intelligence,91,26,3.42,Good,9,12,0,4,Yes,5,No,No,100,7,6,9,Advanced,91,243.8,Placed,Tier 1,Machine Learning Engineer,Campus Placement,85848
ST024424,20,Male,Senior,Electrical Engineering,87,29,3.64,Good,5,7,4,0,Yes,5,No,Yes,100,8,7,6,Advanced,90,222.6,Placed,Tier 1,Automation Engineer,Campus Placement,104383
ST024425,19,Male,Senior,Electrical Engineering,72,26,3.27,Good,5,7,3,2,No,3,No,Yes,92,7,5,6,Intermediate,68,190.15,Placed,Tier 1,Automation Engineer,Campus Placement,70924
ST024426,22,Male,Freshman,Electrical Engineering,82,13,2.94,Average,7,8,1,1,No,3,No,No,100,8,4,7,Advanced,83,206.1,Placed,Tier 1,Embedded Systems Engineer,Campus Placement,95964
ST024427,22,Female,Senior,Information Technology,90,27,3.18,Average,7,7,3,4,No,3,No,Yes,94,7,6,10,Advanced,84,213.4,Not Placed,No Company,Not Placed,Not Applicable,0
ST024428,20,Female,Sophomore,Information Technology,100,18,3.57,Good,7,6,4,6,Yes,4,No,Yes,96,9,9,7,Advanced,74,217.35,Not Placed,No Company,Not Placed,Not Applicable,0
ST024429,22,Male,Sophomore,Electrical Engineering,86,20,3.15,Average,3,6,1,2,No,4,No,Yes,77,9,8,3,Advanced,58,168.85,Placed,Tier 2,Automation Engineer,Off-Campus,45837
ST024430,23,Female,Sophomore,Cybersecurity,87,22,2.91,Average,6,7,1,2,Yes,3,No,Yes,87,7,6,5,Intermediate,69,182.75,Not Placed,No Company,Not Placed,Not Applicable,0
ST024431,19,Female,Freshman,Software Engineering,79,5,2.63,Average,9,11,1,4,Yes,4,No,Yes,100,8,6,9,Advanced,100,232.95,Placed,Tier 1,Software Engineer,Campus Placement,103341
ST024432,22,Female,Sophomore,Artificial Intelligence,93,26,3.58,Good,10,13,3,5,Yes,5,Yes,Yes,100,10,10,10,Advanced,91,264.7,Placed,Tier 1,Data Scientist,Campus Placement,89918
ST024433,23,Female,Junior,Computer Science,92,23,3.65,Good,6,7,1,3,Yes,5,Yes,Yes,100,10,10,7,Advanced,88,227.25,Placed,Tier 1,Full Stack Developer,Campus Placement,92521
ST024434,20,Male,Senior,Software Engineering,88,25,3.27,Good,9,7,1,2,Yes,4,No,No,100,7,6,9,Advanced,80,222.55,Placed,Tier 1,Software Engineer,Campus Placement,78215
ST024435,21,Female,Senior,Data Science,72,24,3.06,Average,6,5,0,2,No,3,Yes,Yes,86,9,6,5,Advanced,59,178.2,Not Placed,No Company,Not Placed,Not Applicable,0
ST024436,21,Female,Freshman,Cybersecurity,75,18,2.75,Average,7,11,0,4,No,4,Yes,No,100,9,8,5,Advanced,57,197.75,Placed,Tier 1,SOC Analyst,Internship Conversion,75314
ST024437,20,Female,Sophomore,Cybersecurity,99,25,3.54,Good,7,11,1,4,Yes,4,No,No,100,7,8,10,Intermediate,89,233.1,Placed,Tier 1,Cybersecurity Analyst,Campus Placement,78263
ST024438,20,Female,Senior,Information Technology,86,18,3.28,Good,6,9,3,2,Yes,4,No,Yes,97,7,5,7,Intermediate,81,213.3,Placed,Tier 1,IT Support Engineer,Off-Campus,96492
ST024439,20,Male,Freshman,Artificial Intelligence,87,24,2.97,Average,8,10,0,0,Yes,4,Yes,No,100,10,3,9,Advanced,86,227.55,Placed,Tier 1,Data Scientist,Campus Placement,103343
ST024440,22,Male,Junior,Artificial Intelligence,79,20,2.93,Average,7,9,1,3,No,3,No,Yes,91,9,7,5,Advanced,59,191.25,Not Placed,No Company,Not Placed,Not Applicable,0
ST024441,24,Male,Sophomore,Computer Science,77,20,3.05,Average,5,10,3,2,Yes,5,No,No,100,9,4,4,Advanced,63,202.75,Placed,Tier 1,Full Stack Developer,Off-Campus,104817
ST024442,19,Male,Junior,Computer Science,79,13,2.78,Average,6,3,0,1,Yes,2,Yes,Yes,74,8,8,5,Intermediate,79,169.4,Not Placed,No Company,Not Placed,Not Applicable,0
ST024443,23,Female,Freshman,Data Science,91,28,3.4,Good,7,11,2,4,Yes,5,Yes,No,100,10,7,8,Advanced,76,233.0,Placed,Tier 1,Data Scientist,Internship Conversion,106105
ST024444,21,Male,Junior,Information Technology,75,27,2.83,Average,7,7,2,5,No,5,No,No,100,8,7,8,Advanced,82,215.45,Not Placed,No Company,Not Placed,Not Applicable,0
ST024445,25,Male,Senior,Information Technology,86,19,2.92,Average,7,8,3,4,No,4,Yes,Yes,100,9,10,7,Advanced,66,207.3,Placed,Tier 1,Cloud Engineer,Campus Placement,107956
ST024446,21,Male,Senior,Computer Science,55,24,2.58,Poor,6,7,1,1,Yes,3,No,Yes,85,6,5,6,Intermediate,55,170.2,Not Placed,No Company,Not Placed,Not Applicable,0
ST024447,22,Male,Sophomore,Cybersecurity,65,32,2.81,Average,6,9,3,1,Yes,3,Yes,No,100,9,7,5,Advanced,72,197.65,Placed,Tier 1,Penetration Tester,Off-Campus,93575
ST024448,21,Female,Freshman,Artificial Intelligence,100,25,3.65,Good,10,8,1,5,Yes,5,No,No,100,9,7,10,Advanced,93,251.75,Placed,Tier 1,Data Scientist,Campus Placement,71068
ST024449,18,Male,Freshman,Data Science,73,27,3.11,Average,6,7,4,3,Yes,5,Yes,Yes,100,10,7,6,Advanced,73,214.15,Placed,Tier 1,Data Scientist,Internship Conversion,72511
ST024450,18,Male,Junior,Artificial Intelligence,98,25,3.58,Good,9,8,2,4,Yes,4,No,Yes,100,8,6,9,Advanced,79,232.2,Not Placed,No Company,Not Placed,Not Applicable,0
ST024451,19,Female,Senior,Computer Science,81,12,2.74,Average,8,10,0,3,Yes,4,No,Yes,100,9,7,10,Advanced,88,225.1,Placed,Tier 1,Software Engineer,Campus Placement,102923
ST024452,21,Male,Senior,Computer Science,78,16,2.6,Average,6,7,1,6,Yes,3,No,Yes,96,5,6,5,Intermediate,62,173.3,Not Placed,No Company,Not Placed,Not Applicable,0
ST024453,19,Other,Junior,Software Engineering,70,29,3.17,Average,9,12,1,2,Yes,5,No,Yes,100,8,5,9,Advanced,83,239.55,Placed,Tier 1,DevOps Engineer,Referral,107494
ST024454,27,Male,Sophomore,Software Engineering,63,23,2.9,Average,8,11,1,4,Yes,4,Yes,Yes,100,10,8,7,Advanced,91,228.5,Placed,Tier 1,DevOps Engineer,Off-Campus,99823
ST024455,22,Female,Sophomore,Cybersecurity,92,10,3.03,Average,8,8,0,2,Yes,4,No,Yes,100,7,6,8,Advanced,80,213.45,Placed,Tier 1,Cybersecurity Analyst,Internship Conversion,97850
ST024456,21,Male,Senior,Software Engineering,77,22,3.12,Average,8,11,0,3,Yes,5,Yes,Yes,100,9,8,6,Advanced,84,227.8,Not Placed,No Company,Not Placed,Not Applicable,0
ST024457,20,Female,Junior,Computer Science,100,11,3.06,Average,8,7,0,2,Yes,4,Yes,Yes,96,10,9,8,Advanced,73,213.2,Placed,Tier 1,Backend Developer,Off-Campus,94771
ST024458,20,Female,Senior,Software Engineering,80,21,2.78,Average,8,10,3,2,Yes,5,No,No,100,9,8,7,Advanced,83,226.7,Placed,Tier 1,DevOps Engineer,Campus Placement,102008
